0.967728, -9.956601
0.818802, -9.496524
0.669844, -9.036067
0.520854, -8.575168
0.371832, -8.113750
0.222782, -7.651717
0.073712, -7.188948
-0.075367, -6.725290
-0.224433, -6.260545
-0.373449, -5.794457
-0.522353, -5.326683
-0.671042, -4.856758
-0.819338, -4.384049
-0.966935, -3.907664
-1.113285, -3.426339
-1.257394, -2.938258
-1.397408, -2.440830
-1.529834, -1.930495
-1.648191, -1.402949
-1.553313, -1.128548
-1.633178, -0.572652
-1.662769, 0.000000
-1.633178, 0.572652
-1.553313, 1.128548
-1.648191, 1.402949
-1.441002, 1.661901
-1.310894, 2.175490
-1.171618, 2.674343
-1.027648, 3.162774
-0.881237, 3.643875
-0.733533, 4.119749
-0.585136, 4.591821
-0.436371, 5.061065
-0.287417, 5.528164
-0.138373, 5.993601
0.010703, 6.457731
0.159779, 6.920814
0.308835, 7.383050
0.457863, 7.844588
0.606858, 8.305548
0.755817, 8.766022
0.904741, 9.226085
1.053631, 9.685797
1.202488, 10.145207
1.351314, 10.604355
1.500111, 11.063276
1.648882, 11.521996
2.203004, -11.618932
1.968881, -11.434767
1.820215, -10.976722
1.671525, -10.518536
1.522810, -10.060191
1.374068, -9.601663
1.225295, -9.142924
1.076490, -8.683937
0.927648, -8.224662
0.778768, -7.765045
0.629848, -7.305018
0.480885, -6.844498
0.331880, -6.383373
0.182837, -5.921501
0.033766, -5.458687
-0.115310, -4.994668
-0.264348, -4.529075
-0.413257, -4.061381
-0.561862, -3.590809
-0.709812, -3.116178
-0.856373, -2.635645
-0.999958, -2.146272
-1.137002, -1.643419
-1.259433, -1.120459
-1.164984, -0.846411
-1.237051, -0.287235
-1.237051, 0.287235
-1.164984, 0.846411
-1.259433, 1.120459
-1.049304, 1.376285
-0.914044, 1.882053
-0.770736, 2.372081
-0.624081, 2.852249
-0.475991, 3.326114
-0.327279, 3.795799
-0.178306, 4.262606
-0.029242, 4.727361
0.119834, 5.190611
0.268886, 5.652725
0.417898, 6.113964
0.566863, 6.574516
0.715781, 7.034519
0.864655, 7.494076
1.013486, 7.953266
1.162278, 8.412152
1.311036, 8.870783
1.459761, 9.329196
1.608457, 9.787424
1.757127, 10.245492
1.905774, 10.703421
2.054398, 11.161230
2.203004, 11.618932
2.522194, -11.527226
2.607334, -11.251818
2.373684, -11.069997
2.458861, -10.794758
2.225160, -10.612703
2.076620, -10.155336
1.928064, -9.697885
1.779488, -9.240337
1.630890, -8.782676
1.482268, -8.324883
1.333619, -7.866935
1.184938, -7.408800
1.036221, -6.950442
0.887463, -6.491811
0.738660, -6.032842
0.589805, -5.573449
0.440893, -5.113513
0.291922, -4.652868
0.142892, -4.191275
-0.006180, -3.728373
-0.155242, -3.263602
-0.304157, -2.796049
-0.452564, -2.324131
-0.599461, -1.844952
-0.741873, -1.352932
-0.870346, -0.837674
-0.776656, -0.564274
-0.831384, 0.000000
-0.776656, 0.564274
-0.870346, 0.837674
-0.655447, 1.087745
-0.513824, 1.581387
-0.366766, 2.059874
-0.218186, 2.530533
